,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-28,2021-06-29,2021-06-30
TSLA,10.30999755859375,11.45001220703125,-2.510009765625,38.40997314453125,24.02001953125,-38.21002197265625,18.44000244140625,1.64996337890625,1.6099853515625,-25.84002685546875,6.75,-8.28997802734375,-10.010009765625,12.33001708984375,25.79998779296875,-8.28997802734375,-6.19000244140625,15.42999267578125,-36.469970703125,25.52001953125,28.1099853515625,-22.33001708984375,-5.010009765625,7.22998046875,-6.25,-5.65997314453125,-38.82000732421875,-0.780029296875,14.8599853515625,-21.780029296875,19.05999755859375,6.47998046875,-13.70001220703125,-48.1400146484375,36.71002197265625,30.1700439453125,-43.9300537109375,-24.5,28.32000732421875,-31.84002685546875,-34.78997802734375,-34.3599853515625,-28.1099853515625,-37.54998779296875,65.4000244140625,-32.239990234375,0.199951171875,23.72998046875,13.8499755859375,-26.469970703125,44.94000244140625,-31.1300048828125,8.27001953125,-14.59002685546875,-13.61004638671875,-37.63995361328125,27.3900146484375,-23.15997314453125,-4.35003662109375,33.8699951171875,21.30999755859375,-26.6199951171875,-16.6600341796875,1.32000732421875,-16.030029296875,6.41998291015625,-0.75,16.27996826171875,49.6199951171875,-38.47003173828125,-4.25,11.1300048828125,-4.969970703125,1.57000732421875,39.3499755859375,-21.80999755859375,9.60003662109375,-2.79998779296875,-13.22003173828125,-2.00994873046875,-22.510009765625,41.8499755859375,-18.89996337890625,-5.34002685546875,-10.1199951171875,-17.22003173828125,6.57000732421875,-35.86004638671875,17.96002197265625,-12.5999755859375,-29.8499755859375,6.33001708984375,1.280029296875,9.8699951171875,10.9100341796875,11.780029296875,-15.22998046875,24.84002685546875,-2.6199951171875,11.57000732421875,10.6099853515625,-3.280029296875,-3.89996337890625,-15.010009765625,-28.9599609375,19.3399658203125,13.29998779296875,-19.41998291015625,-3.38995361328125,6.239990234375,-0.3399658203125,5.46002197265625,-17.33001708984375,7.33001708984375,14.7099609375,9.94000244140625,-3.64996337890625,5.46002197265625,24.57000732421875,4.83001708984375,-17.71002197265625,17.0799560546875,-3.8900146484375,-0.07000732421875
GOOGL,-33.8699951171875,14.9600830078125,22.6199951171875,47.5799560546875,20.669921875,-20.72998046875,-7.929931640625,19.9300537109375,-17.949951171875,-1.4000244140625,41.469970703125,53.699951171875,-9.5,1.10009765625,-18.4599609375,21.9599609375,-55.9700927734375,22.199951171875,-6.6600341796875,48.47998046875,5.989990234375,-6.730224609375,-6.990234375,29.27001953125,-15.47998046875,0.58984375,3.340087890625,-2.25,15.260009765625,18.949951171875,24.64013671875,0.81005859375,-18.97998046875,0.659912109375,46.130126953125,53.77001953125,-39.97998046875,-8.0399169921875,21.659912109375,-0.360107421875,-40.5399169921875,19.06005859375,35.920166015625,-76.56005859375,-9.3900146484375,-25.2099609375,42.320068359375,-26.409912109375,9.4599609375,17.89990234375,13.75,-26.8399658203125,-2.77001953125,3.0599365234375,1.3800048828125,-19.22998046875,3.409912109375,-7.06005859375,23.6300048828125,-6.510009765625,8.1201171875,37.530029296875,71.81005859375,-1.659912109375,25.929931640625,-13.570068359375,25.22998046875,-9.5,3.43994140625,-25.52001953125,23.300048828125,-6.489990234375,19.580078125,-18.47998046875,6.300048828125,-22.8798828125,32.929931640625,5.409912109375,-26.64990234375,-33.4599609375,3.530029296875,-14.52001953125,-21.829833984375,-6.719970703125,-13.85986328125,31.02001953125,-11.9599609375,-36.389892578125,26.989990234375,-25.93994140625,2.919921875,19.83984375,25.349853515625,-39.880126953125,43.070068359375,15.949951171875,-23.280029296875,46.150146484375,-9.1298828125,13.7900390625,-26.3701171875,-17.56982421875,6.739990234375,-18.559814453125,1.85009765625,24.300048828125,12.860107421875,-13.570068359375,-3.489990234375,28.2099609375,-9.800048828125,16.64990234375,-20.610107421875,-15.989990234375,20.920166015625,-25.1201171875,26.239990234375,11.610107421875,0.669921875,-4.0,10.169921875,-2.85009765625,-7.9599609375,1.900146484375
FB,-5.839996337890625,2.67999267578125,1.30999755859375,2.839996337890625,-0.739990234375,-3.6400146484375,-5.540008544921875,0.089996337890625,-7.7599945068359375,3.4600067138671875,4.20001220703125,-1.449981689453125,3.6099853515625,2.489990234375,-0.1300048828125,3.90997314453125,-10.389984130859375,-12.17999267578125,-6.970001220703125,2.490020751953125,3.079986572265625,1.029998779296875,-0.52001953125,1.300018310546875,-2.170013427734375,3.010009765625,-0.58001708984375,-1.5,-0.019989013671875,3.170013427734375,2.33001708984375,-0.17999267578125,-8.29998779296875,2.379974365234375,6.3599853515625,1.980010986328125,-7.6099853515625,1.149993896484375,4.089996337890625,-6.779998779296875,-4.8800048828125,1.170013427734375,3.6099853515625,-10.239990234375,4.55999755859375,-3.740020751953125,5.77001953125,-0.740020751953125,4.670013427734375,3.20001220703125,8.300018310546875,-1.25,8.889984130859375,3.089996337890625,-2.519989013671875,-8.8599853515625,-2.240020751953125,4.720001220703125,5.050018310546875,-1.829986572265625,4.540008544921875,0.260009765625,8.019989013671875,-2.579986572265625,6.75,-1.83001708984375,1.05999755859375,0.490020751953125,-2.449981689453125,-4.47998046875,1.480010986328125,-1.990020751953125,-2.77001953125,0.660003662109375,-0.480010986328125,-4.80999755859375,2.3699951171875,-0.29998779296875,-0.709991455078125,-0.259979248046875,-0.6099853515625,-1.060028076171875,-3.59002685546875,-1.660003662109375,-3.170013427734375,5.5,-3.300018310546875,-8.3800048828125,5.779998779296875,1.41998291015625,-0.819976806640625,6.399993896484375,1.910003662109375,-5.6300048828125,9.399993896484375,5.029998779296875,-3.05999755859375,6.420013427734375,0.71002197265625,-0.69000244140625,4.75,-2.269989013671875,-1.019989013671875,-1.230010986328125,0.260009765625,4.45001220703125,7.0999755859375,-3.02001953125,-5.489990234375,1.66998291015625,-1.319976806640625,4.8699951171875,-0.239990234375,-5.620025634765625,6.02001953125,-4.8699951171875,1.20001220703125,6.339996337890625,1.239990234375,1.329986572265625,-1.220001220703125,13.180023193359375,-4.379974365234375,-4.45501708984375
GME,-1.75,0.020000457763671875,1.0200004577636719,-0.3899993896484375,-0.48999977111816406,0.5300006866455078,-0.009998321533203125,10.979999542236328,1.8199996948242188,-2.990001678466797,-2.1899986267089844,1.75,3.799999237060547,22.420001983642578,-19.94000244140625,59.41999816894531,-7.319976806640625,-71.39999389648438,-54.709991455078125,-91.55999755859375,-50.75999450683594,-19.599998474121094,-37.69000244140625,9.729999542236328,-12.410003662109375,-6.299999237060547,0.43000030517578125,1.0900001525878906,1.6500015258789062,-3.1500015258789062,-3.8300018310546875,-7.8000030517578125,-0.6899986267089844,-0.6899986267089844,0.0,47.0099983215332,-60.829994201660156,-15.720001220703125,15.860000610351562,1.25,1.6699981689453125,7.350006103515625,9.57000732421875,39.61000061035156,29.189987182617188,-4.42999267578125,18.360000610351562,-10.5,-57.37998962402344,5.0099945068359375,-8.029998779296875,-12.25,4.540008544921875,-10.769989013671875,-15.75,-37.63999938964844,60.26000213623047,-16.67999267578125,0.5500030517578125,6.9600067138671875,-7.67999267578125,-1.910003662109375,15.949996948242188,-0.7100067138671875,-5.25,-15.620010375976562,-11.339996337890625,-17.020004272460938,-0.8899993896484375,22.959991455078125,-6.55999755859375,-1.30999755859375,-7.4300079345703125,-5.6100006103515625,0.1100006103515625,-7.9300079345703125,2.17999267578125,17.949996948242188,-5.779998779296875,6.4799957275390625,-0.3699951171875,-1.410003662109375,-15.290008544921875,1.7299957275390625,-2.350006103515625,0.149993896484375,1.0,-18.089996337890625,9.919998168945312,-0.910003662109375,17.05999755859375,-0.0800018310546875,20.75,6.1300048828125,-3.160003662109375,-0.29998779296875,5.7899932861328125,4.1599884033203125,28.42999267578125,13.55999755859375,24.330001831054688,-40.970001220703125,15.540008544921875,33.3599853515625,-7.529998779296875,-7.6599884033203125,22.010009765625,8.0,-0.55999755859375,-61.61000061035156,10.989990234375,-7.05999755859375,-3.8600006103515625,7.7299957275390625,-0.410003662109375,-6.3599853515625,-16.580001831054688,2.6699981689453125,-2.1100006103515625,-8.850006103515625,-4.4900054931640625,2.0,-2.709991455078125,4.4499969482421875
AMC,-0.19000005722045898,-0.009999990463256836,-0.019999980926513672,-0.029999971389770508,0.05000019073486328,0.039999961853027344,0.04999995231628418,-0.14999985694885254,-0.039999961853027344,0.12999987602233887,0.25999999046325684,-0.31999993324279785,-0.019999980926513672,0.5999999046325684,-0.28999996185302734,-0.13000011444091797,-0.4400005340576172,-3.34999942779541,-1.0500001907348633,-3.6999998092651367,-1.6599993705749512,0.11999988555908203,-1.609999656677246,-0.3400001525878906,-0.7000002861022949,-0.309999942779541,0.09000015258789062,-0.009999752044677734,-0.12999963760375977,-0.38000011444091797,-0.029999732971191406,-0.3299999237060547,0.15999984741210938,0.6200003623962402,0.7300000190734863,1.8600001335144043,-2.6000003814697266,-0.17999935150146484,0.32000064849853516,-0.21000003814697266,-0.36999988555908203,-0.2200002670288086,-0.029999732971191406,0.7600002288818359,1.119999885559082,-1.1700000762939453,-0.36999988555908203,1.0,1.859999656677246,-0.5999994277954102,0.32000064849853516,-0.3400001525878906,-0.21000003814697266,-0.6599998474121094,-0.8000001907348633,-1.7999992370605469,1.9799995422363281,-1.0300006866455078,0.030000686645507812,0.039999961853027344,-0.18999958038330078,-0.869999885559082,0.5099992752075195,-0.19999980926513672,-0.2199993133544922,-0.2200002670288086,-0.18000030517578125,-0.8199996948242188,0.18000030517578125,0.35000038146972656,0.01999950408935547,-0.6700000762939453,0.18000030517578125,-0.4200000762939453,0.5299997329711914,0.039999961853027344,0.06999969482421875,0.8100004196166992,-0.2200002670288086,0.0,-0.75,-0.039999961853027344,-0.39999961853027344,-0.23999977111816406,-0.23999977111816406,-0.3299999237060547,0.1900005340576172,-0.15999984741210938,0.11999988555908203,0.28999996185302734,1.890000343322754,-0.3300008773803711,0.2799997329711914,-0.2200002670288086,-0.3099994659423828,-0.039999961853027344,-0.5299997329711914,1.3000001907348633,2.8000001907348633,1.7999992370605469,7.909999847412109,-5.689998626708984,0.15000152587890625,25.029998779296875,-6.759998321533203,-0.8800010681152344,2.6199989318847656,-2.1100006103515625,-2.8600006103515625,-5.119998931884766,4.720001220703125,5.1699981689453125,0.6500015258789062,-0.9599990844726562,6.729999542236328,-2.0,-5.650001525878906,4.170001983642578,1.2599983215332031,-1.279998779296875,-1.6899986267089844,3.0100021362304688,-2.6300010681152344,0.6800003051757812
